id,demand,date,temp_1,temp_night_1,wind_1,wind_night_1,ssrd_ratio_1,temp_2,temp_night_2,wind_2,wind_night_2,ssrd_ratio_2,temp_3,temp_night_3,wind_3,wind_night_3,ssrd_ratio_3,temp_4,temp_night_4,wind_4,wind_night_4,ssrd_ratio_4,temp_5,temp_night_5,wind_5,wind_night_5,ssrd_ratio_5,temp_6,temp_night_6,wind_6,wind_night_6,ssrd_ratio_6,temp_7,temp_night_7,wind_7,wind_night_7,ssrd_ratio_7,temp_8,temp_night_8,wind_8,wind_night_8,ssrd_ratio_8,temp_9,temp_night_9,wind_9,wind_night_9,ssrd_ratio_9,temp_10,temp_night_10,wind_10,wind_night_10,ssrd_ratio_10,temp_11,temp_night_11,wind_11,wind_night_11,ssrd_ratio_11,temp_12,temp_night_12,wind_12,wind_night_12,ssrd_ratio_12,temp_13,temp_night_13,wind_13,wind_night_13,ssrd_ratio_13
2,248.5513304035092,2009-01-01,0.4935000000000001,-0.024374999999999997,2.3379417408333336,0.9603861679166666,0.8348575410795444,-0.324375,-0.06416666666666666,2.0001667854166665,0.9548099354166668,0.8096150627406012,0.339875,0.43750000000000006,2.0050763291666667,0.9417480970833333,0.831983545264661,-0.05679166666666673,0.10858333333333332,0.9472748712499999,0.4970071370833334,0.9412239460163506,0.4935000000000001,-0.024374999999999997,2.3379417408333336,0.9603861679166666,0.8348575410795444,-2.110791666666666,-0.9275416666666666,1.50249118375,0.5693286354166668,1.224272538325663,0.7830833333333334,0.42808333333333337,1.511293845,0.7297773870833334,0.9687827417010428,1.3587083333333332,0.34070833333333334,2.560145595,0.9056212608333333,0.7851670396827827,1.0432083333333333,0.308625,3.1624516187499996,1.1303540845833335,0.8037047880431402,-0.04849999999999997,-0.0032083333333333317,3.751084449583334,1.3270077983333335,0.6625059058800545,-1.295583333333333,-0.4827083333333333,1.6747048166666667,0.7275382650000001,1.000728560187181,-2.3636250000000003,-0.7542083333333333,1.7482863158333333,0.4383373566666667,1.2407124003615573,-2.4099583333333334,-0.8001666666666668,2.200373409583334,0.7622333191666667,0.9153154354214226
3,242.67190160926,2009-01-02,0.707125,-0.7720416666666666,3.2412185095833337,0.9336655229166665,1.5857955833079769,1.0111666666666668,-0.49691666666666673,2.662330640416667,0.7139573062500001,1.2814507991195894,1.809041666666667,0.3592916666666666,2.044461858333333,0.5902321804166667,1.3346745130390334,1.0831666666666668,-0.01645833333333335,1.6634822050000004,0.5661915583333333,1.340300671167217,0.707125,-0.7720416666666666,3.2412185095833337,0.9336655229166665,1.5857955833079769,0.014583333333333356,-0.47537499999999994,2.2101340316666658,0.6436207220833334,1.6280389903000898,0.14883333333333346,-0.21179166666666668,1.6129374408333332,0.47043316291666665,1.3571824851576981,1.385416666666667,-0.15133333333333338,4.001515174166666,1.5429348087499999,1.2489838499299242,0.9031249999999998,-0.26599999999999996,4.02960500375,1.5242333041666667,1.3807809241685038,0.2644999999999998,-0.5133333333333333,3.72695927875,1.43961177125,1.5595044048034217,0.6073749999999998,-0.5410833333333334,2.7736531254166663,0.748475945,1.5840686502738677,-0.2797083333333333,-0.6774999999999999,1.8267785158333334,0.5902315108333334,1.5149328391995145,-0.316625,-0.612,3.04419745375,0.9971026941666666,1.1652819410271553
4,251.15750689329803,2009-01-03,-1.2962916666666666,-1.0715833333333333,2.4204317320833333,1.17310376625,1.4242215139071872,-0.8199166666666665,-0.8219166666666666,2.7653651900000003,1.45519149625,1.5113273543828358,-0.06195833333333331,-0.27341666666666664,2.6977024962499994,1.15670674875,1.6080061514186195,-0.33674999999999994,-0.199375,3.712682827083334,1.4156301183333333,1.709195571118995,-1.2962916666666666,-1.0715833333333333,2.4204317320833333,1.17310376625,1.4242215139071872,-0.7115,-0.40558333333333335,2.8482281154166667,1.1746655308333336,1.83573192565965,-0.5295,-0.10254166666666666,2.074529148333333,0.7595007079166667,1.65944639594385,-1.8835000000000004,-1.4277083333333334,2.540721445,0.8722656391666668,1.6484402920468435,-2.310916666666667,-1.8030833333333334,2.5164499329166667,0.7027086262500001,1.6643951493337894,-3.221041666666667,-1.7450416666666666,2.3656156666666663,0.5814166879166667,1.6242511108537567,-1.8197083333333335,-1.142625,2.313943350416667,1.1597064612499999,1.3484110873955724,-1.8325416666666667,-1.0512083333333333,1.2380090258333334,0.7666327720833334,1.572659144339507,-3.518541666666667,-1.9781666666666669,1.5808818562499998,0.5781750954166667,1.7933911689179458
5,260.07342601255294,2009-01-04,-0.8995833333333335,-0.2574166666666667,3.756637782916666,1.4641670837499998,1.0679492340605494,-0.19766666666666674,0.19458333333333333,3.864622506250001,1.64867878875,0.9223826966110712,0.7922083333333333,0.5245833333333333,3.5907499258333324,1.6141197783333334,1.18448974726436,0.7528750000000001,0.2785416666666667,3.4694644979166664,1.2370252008333333,1.54620149890661,-0.8995833333333335,-0.2574166666666667,3.756637782916666,1.4641670837499998,1.0679492340605494,-0.31908333333333333,-0.01825,3.1736902333333337,1.47758274125,1.4051816377805624,1.5759583333333333,0.4249166666666666,2.2944669395833333,1.0222693508333334,1.32742213739021,-1.0380416666666668,-0.33508333333333334,3.084277188333333,1.19846429875,1.191203261328188,-1.138,-0.40975,2.588103180833333,1.0373790933333333,1.067696380436669,-0.4206666666666667,-0.16470833333333335,1.7001128124999998,0.7140073620833335,0.916152991419958,-0.7600000000000001,-0.12608333333333333,3.210321192083333,1.3678808062499999,0.637383081336839,-0.3159166666666666,-0.044708333333333385,2.2378304270833334,0.9618640312499999,0.6139134653383439,-1.4960416666666667,-0.7205833333333334,2.1737701195833337,0.8626456633333334,0.7927179028718107
6,277.1254614206201,2009-01-05,-0.90525,-1.1252916666666666,4.4160672129166665,1.2885837691666666,1.5033194472805882,-0.24970833333333334,-0.7210833333333334,3.4772528320833334,0.9530967529166666,1.554026020177626,0.03587499999999999,-0.5647083333333334,2.3987916950000003,0.65086657125,1.3288162933735632,-1.4913333333333334,-1.4457083333333334,2.0149504666666664,0.70319043125,1.3868192395845347,-0.90525,-1.1252916666666666,4.4160672129166665,1.2885837691666666,1.5033194472805882,-1.7660833333333334,-1.4021666666666668,2.54767799125,0.6833944295833333,1.6287626834678368,-1.9316249999999997,-1.6408333333333331,1.5256321170833334,0.6960299941666666,1.858611997624508,-0.27725,-0.7900416666666666,5.454941184583334,1.726265009583333,1.5808367754186188,-0.6904166666666667,-1.0712916666666665,5.264332112916667,1.6721403154166667,1.4977817620387643,-1.129875,-1.4962916666666668,4.3837349324999995,1.2945750795833335,1.047078279319389,-1.1672500000000001,-1.2392083333333332,3.436456938333333,0.9022351258333333,1.7482047052839251,-1.3758333333333332,-1.4170833333333333,2.1349707133333333,0.6171331208333333,1.4433756946088945,-1.569,-1.5722500000000001,3.7267048595833328,1.0060983641666668,1.227480155821121
7,289.6504519894892,2009-01-06,-3.315791666666667,-1.5186666666666666,2.6748506912500005,1.20386435375,1.7175445089904373,-1.8880833333333331,-0.3082916666666667,2.6082865941666666,1.3028479941666666,1.6958888484613375,-0.8359166666666668,0.2880416666666667,3.1316773325000007,1.281725475,1.7311803828142025,-0.6469583333333334,-0.001375000000000015,4.622006738749999,1.5318370095833334,1.5605198488121077,-3.315791666666667,-1.5186666666666666,2.6748506912500005,1.20386435375,1.7175445089904373,-1.742541666666667,-0.17670833333333333,3.5126482587499996,1.4232712654166668,1.9559526083239962,1.68675,0.8321249999999999,3.3741480024999997,0.7760388475000001,1.4923672592227375,-3.3328333333333333,-1.974375,3.1003654558333333,1.0054857074999999,1.7314265160116629,-3.7801250000000004,-2.2217916666666664,3.008930421666667,0.9194231408333334,1.7851315540117396,-4.944499999999999,-2.55125,2.636749995,0.8863025508333333,1.7779519126717078,-2.5182083333333334,-0.6253333333333334,2.8303448525,1.4799509749999997,1.8253485485292709,-3.071333333333332,-0.9144583333333335,1.8771763195833335,0.8717445704166669,1.819382205257017,-4.449166666666667,-2.0570833333333334,1.9840952804166667,0.76689500125,1.6973239949239043
8,268.9156952509352,2009-01-07,0.9577083333333332,0.26191666666666663,1.9932923075,0.49218869125,0.890163874168095,1.9426250000000003,0.5940833333333333,2.1319575558333335,0.7944705366666668,0.590312765995135,1.7476249999999995,0.5344583333333334,1.9900974562500002,0.8268344870833332,0.7317258948335884,1.9907916666666665,0.930125,2.431985072916666,1.1471746933333333,0.5623314708008361,0.9577083333333332,0.26191666666666663,1.9932923075,0.49218869125,0.890163874168095,1.8356666666666666,0.8219583333333335,1.9047323641666667,0.8062680616666666,0.5450650786948064,3.8234583333333343,1.6459166666666667,1.76105991625,1.0539614733333333,0.6039089621811452,0.386875,0.13833333333333334,2.4990631312499993,0.7959958691666668,1.2718151779483189,0.15237500000000004,-0.005916666666666663,2.3601747379166658,0.6193091929166666,1.1545280978909693,0.1777916666666667,0.06841666666666667,1.8189358775000004,0.3279000616666667,1.0802139519386489,1.5527500000000003,0.6723750000000001,2.032277095,0.61527475875,0.8064039104946396,1.1678333333333333,0.5887083333333333,1.5075382666666668,0.5596648054166666,0.5667627243115131,0.38545833333333324,0.09891666666666665,1.354923295,0.44328276375000003,0.919787138848899
9,247.8117380466132,2009-01-08,0.7978333333333332,-0.2552083333333333,1.0936903495833332,0.3680336066666667,0.6654371536866613,2.627541666666667,0.800625,2.1205487625,0.7966737004166666,0.37043123657727217,1.8267499999999997,-0.088375,2.26512751125,0.6367057554166667,1.0247258899579934,2.2756250000000002,0.34675000000000006,3.9325032358333343,1.1021356291666666,0.7587196113022413,0.7978333333333332,-0.2552083333333333,1.0936903495833332,0.3680336066666667,0.6654371536866613,2.1427916666666667,0.5577083333333334,2.7276142062499997,0.62858075625,0.9256355635886343,2.994708333333334,0.7294583333333332,3.761966939166667,1.1036202783333333,1.3305328271825905,-0.23087500000000025,-1.2515,2.1335021120833333,0.9378498170833333,0.8770301469254211,0.019249999999999916,-0.8840833333333333,2.1720414275000004,0.9842436020833333,0.8531682669111809,0.8609583333333332,-0.3950416666666667,1.5349327129166668,0.72618357625,1.0013982906720393,1.9656250000000004,0.479625,1.4785208654166668,0.6045788725,0.8725678332091612,1.6397083333333338,0.192375,1.4968445941666666,0.5779617199999999,0.9350000616270876,1.3244583333333335,0.082,1.0492837024999997,0.4438099579166666,1.068352416006712
10,262.9736442363914,2009-01-09,-2.246583333333333,-1.4056666666666666,1.4215888833333334,0.51149884125,1.1701665519312594,-1.01875,-0.9872500000000001,2.462025111666666,1.0203078604166664,0.730312487401345,-0.7884583333333334,-1.0729583333333332,2.7193233016666665,1.1841634920833333,1.111946395551823,0.7017083333333333,-0.39433333333333337,2.6240815929166668,1.0725362091666666,1.125132256932133,-2.246583333333333,-1.4056666666666666,1.4215888833333334,0.51149884125,1.1701665519312594,-1.02775,-1.2115000000000002,1.9666786933333331,0.8442509929166667,0.900453710440413,3.585749999999999,1.2627083333333333,4.6013685650000005,2.0471873641666667,1.3118170202371333,-4.051333333333334,-1.9816666666666665,1.8127900887500006,0.58895867375,1.69954241521107,-3.2555833333333326,-1.7525833333333332,1.8535388229166665,0.5641902099999999,1.5301928604797939,-1.8157916666666667,-1.151875,2.180402015416666,0.7367366087500001,1.0606418832826063,-1.5264166666666668,-1.1898333333333333,2.516668032083333,1.0162655562500003,0.7590838591436927,-0.9232499999999999,-0.9251666666666667,2.50513628125,1.0604092095833333,0.8723696933639852,-2.4896666666666665,-1.4045416666666666,1.617050878333333,0.7010995466666667,1.0863655055994377
11,269.02833430329036,2009-01-10,-2.028958333333333,0.0032083333333333317,4.3369422745833335,2.1114682354166665,1.444515197632307,0.15754166666666686,0.7622083333333333,6.227570110833333,2.723420785,1.4777624208886027,0.6689999999999996,1.088666666666667,5.904372141666666,2.4898954708333334,1.4269748290507025,4.127541666666667,2.309458333333333,8.19075707,3.2095068633333335,1.0408217729346827,-2.028958333333333,0.0032083333333333317,4.3369422745833335,2.1114682354166665,1.444515197632307,1.5604583333333333,1.375375,6.5390316825,2.7604116045833336,1.2820861195764173,7.142666666666666,2.9546666666666663,8.728564472083335,3.0111968175,0.5037183937697322,-1.1674166666666663,0.2507083333333333,2.7117333362499996,1.496104155,0.9061660159653547,-0.8000000000000002,0.43754166666666666,2.822254525,1.5533936950000002,1.1165336393481582,1.7174583333333338,1.0742083333333332,3.9913303449999993,1.7740063183333337,1.5879093807053308,0.7980833333333336,1.0357916666666667,5.6754680266666675,2.41855851,1.3891816261879608,3.108791666666667,1.8588333333333333,5.889740545416667,2.47768150375,1.2696248310780494,1.4814583333333333,1.0487083333333334,5.034011614166666,2.1867532691666667,1.4717471578646206
